"gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue",,,,,,,
"4974628426	3b8e9d83-b2d4-4a97-973c-31d98b67b1e9	https://specieslink.net/guid/40/298546	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora	(A.St.-Hil.) K.Schum.	BR	Serra do Cabral"," entre o Rio Embaiassaia e o Rio Preto	Minas Gerais	PRESENT		ab5c0b99-5af3-4958-b03c-0b7e85481cc1									2004-06-07	7	6	2004	8659193	8659193	PRESERVED_SPECIMEN	MBM	MBM	298546	77521	Duarte"," M.C.	2006-12-01T00:00:00	CC_BY_4_0	HerbÃ¡rio do Museu BotÃ¢nico Municipal	Hatschbach", G.; Hatschbach, M.; Ribas," O.S.		native	2025-01-19T16:46:43.194Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,
"4439782975	5c9a924c-8d45-4452-8604-415a118578aa	5980543	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora (A.St.-Hil.) K.Schum.	(A.St.-Hil.) K.Schum.	BR	Serra do Cabral"," entre o Rio Embaiassaia e o Rio Preto	Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a									2004-06-07	7	6	2004	8659193	8659193	PRESERVED_SPECIMEN	MBM	MBM	MBM00298546	77521	Duarte"," MC		CC_BY_4_0	MBM	Hatschbach", G.;Ribas, O.S.,Hatschbach," M.			2025-01-01T12:18:49.134Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",
"4412432408	5c9a924c-8d45-4452-8604-415a118578aa	5765885	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora (A.St.-Hil.) K.Schum.	(A.St.-Hil.) K.Schum.	BR	Serra do Cabral"," entre o Rio Embaiassaia e o Rio Preto	Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a									2004-06-07	7	6	2004	8659193	8659193	PRESERVED_SPECIMEN	MBM	MBM	MBM298546	77521	Duarte"," M.C.		CC_BY_4_0	MBM	Hatschbach", G.;Ribas, O.S.,Hatschbach," M.			2025-01-01T12:18:47.694Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",
"3014885364	17efa320-7312-4b55-bf0a-a4cfc4613169	https://specieslink.net/guid/1/426369	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora	(A.St.-Hil."," A.Juss. & Cambess.) K.Schum.	BR	Serra do Cabral	Minas Gerais	PRESENT		2437c128-bf8c-4f53-b668-da95fb2e40b7	-17.687533	-44.19295			1120.0	0.0			2010-06-21	21	6	2010	8659193	8659193	PRESERVED_SPECIMEN	IPA/SP	SP	426369	347	Duarte"," MC	2010-07-07T00:00:00	CC_BY_4_0	HerbÃ¡rio do Estado Maria Eneyda P. Kaufmann Fidalgo - ColeÃ§Ã£o de Plantas Vasculares	Souza-Buturi"," FO; et al.		native	2025-01-20T12:37:24.718Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE",,,,
"2997544118	f5d836d5-cb15-4178-8f57-68ef1d6551e9	4318102	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora (A.St.-Hil.) K.Schum.	(A.St.-Hil.) K.Schum.	BR		Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	0.0	0.0							1990-06-17	17	6	1990	8659193	8659193	PRESERVED_SPECIMEN	SPF	SPF	SPF00073133	CFCR13219	IlegÃ­vel	2012-01-01T00:00:00	CC_BY_4_0	SPF	Pirani"," JR			2025-01-01T12:15:37.492Z		ZERO_COORDINATE;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,,,
"2997542041	f5d836d5-cb15-4178-8f57-68ef1d6551e9	4317330	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora (A.St.-Hil.) K.Schum.	(A.St.-Hil.) K.Schum.	BR		Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-16.6	-42.916667			335.0	335.0			1990-06-14	14	6	1990	8659193	8659193	PRESERVED_SPECIMEN	SPF	SPF	SPF00069598	CFCR12974	Esteves"," GL		CC_BY_4_0	SPF	Pirani"," JR			2025-01-01T12:15:37.793Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,,
"2997517382	f5d836d5-cb15-4178-8f57-68ef1d6551e9	4283137	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora (A.St.-Hil.) K.Schum.	(A.St.-Hil.) K.Schum.	BR		Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-18.116667	-43.533333							2000-06-18	18	6	2000	8659193	8659193	PRESERVED_SPECIMEN	SPF	SPF	SPF00145012	194	IlegÃ­vel		CC_BY_4_0	SPF	Costa"," FN			2025-01-01T12:15:35.118Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,,,
"2831314557	17efa320-7312-4b55-bf0a-a4cfc4613169	https://specieslink.net/guid/1/312213	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora	(A.St.-Hil."," A.Juss. & Cambess.) K.Schum.	BR	Vale do Rio ItacabiruÃ§u	Minas Gerais	PRESENT		2437c128-bf8c-4f53-b668-da95fb2e40b7	-16.6	-42.916667			670.0	0.0			1990-06-14	14	6	1990	8659193	8659193	PRESERVED_SPECIMEN	IPA/SP	SP	312213	CFCR12974	Esteves"," GL	1997-09-01T00:00:00	CC_BY_4_0	HerbÃ¡rio do Estado Maria Eneyda P. Kaufmann Fidalgo - ColeÃ§Ã£o de Plantas Vasculares	Pirani"," JR; et al.		native	2025-01-20T12:37:22.604Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE",,,,
"2620222302	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:1431182	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora (A.St.-Hil.) K.Schum.	(A.St.-Hil.) K.Schum.	BR	Estrada Vau- SÃ£o GonÃ§alo do Rio das Pedras. Afloramento rochoso. 833m	Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-18.406111	-43.513889							2019-06-18	18	6	2019	8659193	8659193	PRESERVED_SPECIMEN	JBRJ	RB	RB01431182	4528	C.D. Ferreira	2020-11-01T00:00:00	CC_BY_4_0	Rio de Janeiro Botanical Garden	M.G.Bovini; T. Lorenzetti", B. Valente," D. Caldas et J. Kulkamp			2025-01-14T18:58:57.576Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,,
"2550866944	eb63cc46-126f-43b2-9c3e-0f03a97e0638	https://specieslink.net/guid/417/6714	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora	(A.St.-Hil.) K.Schum.	BR	Margem da estrada para Mata da Crioula"," prÃ³ximo a ponte do Acaba Mundo.	Minas Gerais	PRESENT		60f97f47-cd0d-4ff5-b0c0-c98495bf430a	-18.296944	-43.430833			780.0	0.0			2017-06-06	6	6	2017	8659193	8659193	PRESERVED_SPECIMEN	UFVJM	HDJF	6714	7776	Faria"," JEQ	2017-06-01T00:00:00	CC_BY_4_0	HerbÃ¡rio DendrolÃ³gico Jeanine Felfili	Faria", JEQ; Chaves," DA		native	2025-01-19T16:42:28.261Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE",,,
"2452902877	17efa320-7312-4b55-bf0a-a4cfc4613169	https://specieslink.net/guid/1/335386	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora	(A.St.-Hil."," A.Juss. & Cambess.) K.Schum.	BR	Serra do Cabral"," Subindo a serra na estrada para VÃ¡rzea da Palma	Minas Gerais	PRESENT		2437c128-bf8c-4f53-b668-da95fb2e40b7									1990-06-17	17	6	1990	8659193	8659193	PRESERVED_SPECIMEN	IPA/SP	SP	335386	CFCR13219	Esteves"," GL	2004-10-01T00:00:00	CC_BY_4_0	HerbÃ¡rio do Estado Maria Eneyda P. Kaufmann Fidalgo - ColeÃ§Ã£o de Plantas Vasculares	Pirani"," JR; et al.		native	2025-01-20T12:37:22.951Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_NONE",,,
"2452829561	17efa320-7312-4b55-bf0a-a4cfc4613169	https://specieslink.net/guid/1/204404	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora	(A.St.-Hil."," A.Juss. & Cambess.) K.Schum.	BR		Minas Gerais	PRESENT		2437c128-bf8c-4f53-b668-da95fb2e40b7									1985-06-04	4	6	1985	8659193	8659193	PRESERVED_SPECIMEN	IPA/SP	SP	204404	1084	Semir"," J	1985-06-04T00:00:00	CC_BY_4_0	HerbÃ¡rio do Estado Maria Eneyda P. Kaufmann Fidalgo - ColeÃ§Ã£o de Plantas Vasculares	Barros"," F		native	2025-01-20T12:37:20.668Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_NONE",,,,
"1500375016	7741a517-ab3d-4b85-ae58-56322e44c8ce	https://specieslink.net/guid/2/194256	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora	(A.St.-Hil.) K.Schum.	BR	IAC. Fazenda Santa Elisa", Quadra da Tristeza," L7 - P19. ProdecÃªncia Bahia (Burle Marx).	SÃ£o Paulo	PRESENT		d073b448-6b80-4364-8c38-18d08b88797f									2002-06-20	20	6	2002	8659193	8659193	PRESERVED_SPECIMEN	UNICAMP	UEC	194256	676			CC_BY_4_0	HerbÃ¡rio da Universidade Estadual de Campinas	Bertoni", JEA; Geremias," A		native	2025-01-12T16:38:53.122Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_NONE",,,
"1455401396	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/184391	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora	(A.St.-Hil.) K.Schum.	BR	Fazenda Cachoeira Cabo-do-guarda-chuva	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-16.080556	-42.700278			895.0	0.0			2016-06-14	14	6	2016	8659193	8659193	PRESERVED_SPECIMEN	UFMG	BHCB	184391	3748		2017-03-07T00:00:00	CC_BY_4_0	HerbÃ¡rio da UFMG - FanerÃ³gamas"," Algas e Fungos	Mota", RC da; Vasconcelos," MF de		native	2025-01-19T16:44:00.588Z		INSTITUTION_MATCH_NONE",,,,
"1424511939	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:974934	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora (A.St.-Hil.) K.Schum.	(A.St.-Hil.) K.Schum.	BR	Jardim BotÃ¢nico do Rio de Janeiro. Canteiro 15A	Rio de Janeiro	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a									2015-06-23	23	6	2015	8659193	8659193	PRESERVED_SPECIMEN	JBRJ	RB	RB00974934	123	J.R. Mattos e M. Nadruz	2015-06-26T00:00:00	CC_BY_4_0	Rio de Janeiro Botanical Garden	J.R. Mattos			2025-01-14T18:58:59.835Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,,,,
"1424301136	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:59016	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora (A.St.-Hil.) K.Schum.	(A.St.-Hil.) K.Schum.	BR		Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a									1934-06		6	1934	8659193	8659193	PRESERVED_SPECIMEN	JBRJ	RB	RB00059016	13496	PZ Cismo	2002-08-01T00:00:00	CC_BY_4_0	Rio de Janeiro Botanical Garden	Brade			2025-01-14T18:58:29.359Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,,,,
"1424299868	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:58886	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora (A.St.-Hil.) K.Schum.	(A.St.-Hil.) K.Schum.	BR	De Itaobim para Itinga.	Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a									1967-06-03	3	6	1967	8659193	8659193	PRESERVED_SPECIMEN	JBRJ	RB	RB00058886	10452	J.G.Carvalho-Sobrinho	2011-05-03T00:00:00	CC_BY_4_0	Rio de Janeiro Botanical Garden	A.P. Duarte			2025-01-14T18:58:42.704Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,,,,
"1226935911	1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3	https://specieslink.net/guid/7/145012	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora	(A.St.-Hil.) K.Schum.	BR		Minas Gerais	PRESENT		76dbcb10-efc5-4d5f-87a5-bcd409fc92c8	-18.116667	-43.533333							2000-06-18	18	6	2000	8659193	8659193	PRESERVED_SPECIMEN	USP-IB	SPF	145012	194	IlegÃ­vel		CC_BY_4_0	HerbÃ¡rio da Universidade de SÃ£o Paulo	Costa"," FN		native	2025-01-19T16:44:26.766Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE",,,,,,
"1226934734	1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3	https://specieslink.net/guid/7/73133	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba jasminodora		SPECIES	Ceiba jasminodora (A.St.-Hil.) K.Schum.	Ceiba jasminodora	(A.St.-Hil.) K.Schum.	BR		Minas Gerais	PRESENT		76dbcb10-efc5-4d5f-87a5-bcd409fc92c8									1990-06-17	17	6	1990	8659193	8659193	PRESERVED_SPECIMEN	USP-IB	SPF	73133	CFCR13219	IlegÃ­vel	2012-01-01T00:00:00	CC_BY_4_0	HerbÃ¡rio da Universidade de SÃ£o Paulo	Pirani"," JR		native	2025-01-19T16:44:25.339Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_NONE",,,,,,
