"gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue",,,,,,,,,,,
"1095238549	e38d4c95-3a1d-4594-9ae9-883b48042e6d	https://specieslink.net/guid/399/62535	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	EstaÃ§Ã£o BiolÃ³gica de Canudos.	Ba	PRESENT	1	7ef169f9-81f8-46a2-a7f7-240df6a1889c	-10.016666	-39.15							2003-02-16	16	2	2003	2952724	2952724	PRESERVED_SPECIMEN	Cenargen	CEN	62535	297	J. Costa	2004-09-01T00:00:00	CC_BY_4_0	HerbÃ¡rio da Embrapa Recursos GenÃ©ticos e Biotecnologia	F. H. M. Silva		native	2025-01-19T16:43:36.781Z		COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE",,,,,,,,,,,
"1095223523	e38d4c95-3a1d-4594-9ae9-883b48042e6d	https://specieslink.net/guid/399/45330	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Morro do Agenor. Mata. Alt. 280 - 410.	Ba	PRESENT	1	7ef169f9-81f8-46a2-a7f7-240df6a1889c	-12.7	-39.76667							1995-11-26	26	11	1995	2952724	2952724	PRESERVED_SPECIMEN	Cenargen	CEN	45330	1481	L. P. Queiroz	1996-04-01T00:00:00	CC_BY_4_0	HerbÃ¡rio da Embrapa Recursos GenÃ©ticos e Biotecnologia	FlÃ¡vio FranÃ§a		native	2025-01-19T16:43:36.049Z		COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE",,,,,,,,,,,
"1094914624	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/198037	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Parque Nacional do Catimbau"," Brejo SÃ£o JosÃ©. Ãrea prioritÃ¡ria para conservaÃ§Ã£o: CA-048-BuÃ­que.	Pernambuco	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-8.534167	-37.201389			716.0	0.0			2011-01-27	27	1	2011	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	198037	5457	L.P.Queiroz	2016-10-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Oliveira"," M.			2025-01-19T16:44:49.900Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,
"1094884500	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/167444	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Quixaba do Mandacaru.	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54									2011-01-22	22	1	2011	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	167444	429	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Costa"," G.			2025-01-19T16:44:49.020Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094883676	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/166603	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Estrada de chÃ£o entre Brejo de Cima e MucugÃª"," na subida apÃ³s de Brejo de Cima	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-13.324444	-41.550278			820.0	0.0			2010-11-22	22	11	2010	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	166603	56202	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Harley"," R.M.			2025-01-19T16:44:48.999Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,
"1094881179	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/164092	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	aÃ§ude saco II a 18 km a nordeste de jutaÃ­. SopÃ© e topo de serra de caracuÃ­	Pernambuco	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54									1984-12-24	24	12	1984	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	164092	3913	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Fotius"," G.			2025-01-19T16:44:48.939Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094867511	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/150256	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Estrada de Tacaratu.	Pernambuco	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-9.063889	-38.220833			362.0	0.0			2009-01-15	15	1	2009	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	150256	1806	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Carvalho-Sobrinho"," J.G.de			2025-01-19T16:44:48.634Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094865344	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/148063	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Inselbergue Morro da Garrafa.	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-12.755	-39.863333			330.0	0.0			2008-12-26	26	12	2008	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	148063	6079	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Melo"," E.			2025-01-19T16:44:48.490Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094841205	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/123681	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Trilha para o rio Jequitinhonha a partir do rio Anta Podre. 12KM da BR 116 em direÃ§Ã£o a Jequitinhonha.	Minas Gerais	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-16.611667	-41.401111							2005-02-07	7	2	2005	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	123681	5565	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Souza"," J.P.de			2025-01-19T16:44:47.942Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094829377	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/111792	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Riacho Salgado.	ParaÃ­ba	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54									2005-01-19	19	1	2005	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	111792	380	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Lacerda"," A.V.			2025-01-19T16:44:47.683Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094829358	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/111793	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Riacho Salgado.	ParaÃ­ba	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54									2005-01-19	19	1	2005	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	111793	382	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Lacerda"," A.V.			2025-01-19T16:44:47.487Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094829337	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/111784	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Riacho AvelÃ³s.	ParaÃ­ba	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54									2005-01-18	18	1	2005	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	111784	299	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Lacerda"," A.V.			2025-01-19T16:44:47.487Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094824044	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/106333	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	TI PANKARARÃ‰ - Aldeia Serrota.	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-9.333333	-38.483333							2006-01-05	5	1	2006	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	106333	82	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	ColaÃ§o"," M.			2025-01-19T16:44:47.442Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094821688	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/103966	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Caminho para Brejo do Zacarias(Brejinho).	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-10.016389	-42.799722							2005-12-09	9	12	2005	2952724	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	103966	1565	L.P.de Queiroz	2006-08-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	ConceiÃ§Ã£o"," A.A.		native	2025-01-19T16:44:47.411Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094821669	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/103934	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Caminho para Brejo do Zacarias(Brejinho).	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-10.016389	-42.799722							2005-12-09	9	12	2005	2952724	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	103934	1533	L.P.de Queiroz	2006-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	ConceiÃ§Ã£o"," A.A.		native	2025-01-19T16:44:47.221Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094821485	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/103734	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Povoado da Pedra Grande. Serra do Pai Miguel.	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-11.123333	-38.773611			224.0	0.0			2006-01-04	4	1	2006	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	103734	907	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Cardoso"," D.			2025-01-19T16:44:47.246Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094810234	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/92373	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Serra do Rio de Contas. Boa SentenÃ§a", Rio Lavanderia, com trilha para Dom BasÃ­lio," prÃ³ximo uma cachoeira e o povoado Abobora.	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-13.821111	-41.597222			848.0	0.0			2004-12-05	5	12	2004	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	92373	55294	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Harley"," R.M.			2025-01-19T16:44:47.114Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,
"1094810170	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/92339	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Serra do Rio de Contas. Proximidades de Boa SentenÃ§a"," Morro da Morceguinha.	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-13.826111	-41.583333			635.0	0.0			2004-12-05	5	12	2004	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	92339	55260	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Harley"," R.M.			2025-01-19T16:44:47.162Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,
"1094810154	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/92302	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	6",2 km de Rio de Contas na estrada para Jussiape atÃ© o entrocamento com estrada para Marion, e depois 1,"1 km em direÃ§Ã£o a Marion. Beira da estrada.	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-13.621111	-41.762778			922.0	0.0			2004-11-25	25	11	2004	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	92302	55224	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Harley"," R.M.			2025-01-19T16:44:47.161Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,
"1094809457	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/91602	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Povoado Pedra Grande. Bico do Pai Miguel.	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-11.128889	-38.765556			380.0	0.0			2004-12-30	30	12	2004	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	91602	227	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Cardoso"," D.			2025-01-19T16:44:47.146Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094797045	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/79078	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Rodovia BR 116"," prÃ³ximo a entrada de Itatim	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-12.685833	-39.684444			240.0	0.0			2004-01-11	11	1	2004	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	79078	49	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Machado"," M.			2025-01-19T16:44:46.554Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,
"1094796961	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/78965	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Fazenda SantarÃ©m	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-9.528333	-41.352778			459.0	0.0			2003-11-29	29	11	2003	2952724	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	78965	8050	L.P.de Queiroz	2003-11-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Queiroz"," L.P.de		native	2025-01-19T16:44:46.527Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094796441	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/78419	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	BalneÃ¡rio 'Dunas de Casa Nova' no local da antiga cidade de Casa Nova.	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-9.417778	-41.140833			450.0	0.0			2004-02-09	9	2	2004	2952724	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	78419	9142	L.P.de Queiroz	2004-02-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Queiroz"," L.P.de		native	2025-01-19T16:44:46.323Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094795721	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/77740	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Estrada Jacinto-Salto da Divisa"," ca. 24 km de Jacinto. Lado esquerdo.	Minas Gerais	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-16.120556	-40.106389			189.0	0.0			2004-01-23	23	1	2004	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	77740	470	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Costa"," J.			2025-01-19T16:44:46.328Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,
"1094794263	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/76262	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Pedra da Serra Branca	ParaÃ­ba	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-7.514167	-36.733333							2002-02-22	22	2	2002	2952724	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	76262	2242	J.Costa	2004-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Barbosa"," M.R.		native	2025-01-19T16:44:46.564Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094791626	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/73642	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Pedra da Serra Branca	ParaÃ­ba	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-7.514167	-36.733333							2002-02-22	22	2	2002	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	73642	2242	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Barbosa"," M.R.			2025-01-19T16:44:46.637Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094791621	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/73636	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Base da Pedra	ParaÃ­ba	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-7.514167	-36.733333							2002-02-20	20	2	2002	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	73636	2208	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Barbosa"," M.R.			2025-01-19T16:44:46.068Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094787476	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/69487	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	EstaÃ§Ã£o BiolÃ³gica de Canudos	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-10.016667	-39.15							2003-02-16	16	2	2003	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	69487	297	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Silva"," F.H.M.			2025-01-19T16:44:46.581Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
