"gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue",,,,,,,,,,
"1261478210	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:756270	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Quillabamba"," Salaspampa. Road to Kiteni; chacra del Sr. Alejo Daniel CÃ¡ceres. RÃ­o Urubamba.	Cusco	PRESENT	4	90fd6680-349f-11d8-aa2d-b8a03c50a862	-12.816667	-72.783333			1110.0				1986-10-28	28	10	1986	3156215	3156215	PRESERVED_SPECIMEN	MO	Tropicos	756270	6278	N. A. Murray (OWU)	1993-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Percy NÃºÃ±ez V.;S. Walsh			2025-01-25T19:26:04.943Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,,,,,,,,
"1261477865	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:755948	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Manu Park"," Cocha Cashu uplands.	Madre de Dios	PRESENT	4	90fd6680-349f-11d8-aa2d-b8a03c50a862	-11.75	-71.16666			400.0				1986-09-11	11	9	1986	3156215	3156215	PRESERVED_SPECIMEN	MO	Tropicos	755948	6077	N.A. Murray (OWU)	1997-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Percy NÃºÃ±ez V.			2025-01-25T19:28:51.761Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,,,,,,,,
"1261477493	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:755560	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Puerto Inca: 2-8 km E of town. Trails through low forested hills and streams.	HuÃ¡nuco	PRESENT	2	90fd6680-349f-11d8-aa2d-b8a03c50a862	-9.3	-74.95			275.0	25.0			1982-09-12	12	9	1982	3156215	3156215	PRESERVED_SPECIMEN	MO	Tropicos	755560	8726	P. & H. Maas (WAG)	2008-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Robin B. Foster			2025-01-25T19:26:05.160Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,,,,,,,,,
"1260912529	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:3489981	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Distrito KosÃ±ipata. Quebrada Sacharacayo. Bosque primario sobre colina.	Cusco	PRESENT	2	90fd6680-349f-11d8-aa2d-b8a03c50a862	-12.875	-71.49083			544.0				2007-10-30	30	10	2007	3156215	3156215	PRESERVED_SPECIMEN	USM	Tropicos	3489981	33026	P.J.M. Maas & G.E. Schatz	2012-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Rodolfo VÃ¡squez;Christopher Davidson;Sharon R. Christoph;Jim FarfÃ¡n;E. Suclli;A. PeÃ±a Cruz			2025-01-25T18:16:20.244Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION",,,,,,,,,,
"1260807378	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3394567	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	BR	TaraucacÃ¡: Rio TaraucÃ¡", river at low water. Seringal Universo," ColocacÃ£o Cumaru. Seasonally flooded vÃ¡rzea and (on higher ground) terra firme. Relatively level terrain. Primary forest.	Acre	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	-8.4275	-71.3							1994-09-21	21	9	1994	3156215	3156215	PRESERVED_SPECIMEN	MO	Tropicos	3394567	8295	N.A. Murry	1998-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Douglas C. Daly			2025-01-25T19:29:27.549Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,,,,,,,
"1260807155	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3394341	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	BO	Sta. Cruz de la Sierra.	Santa Cruz	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	-17.789167	-63.1975			275.0	25.0			1926-10		10	1926	3156215	3156215	PRESERVED_SPECIMEN	MO	Tropicos	3394341	672	N.A. Murray	1989-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Erich Werdermann			2025-01-25T19:27:07.423Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,,,,,,,,,
"1260081800	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:2737173	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Dist. Mazuco", Puerto Maldonado," Bosque Secundario.	Madre de Dios	PRESENT	10	90fd6680-349f-11d8-aa2d-b8a03c50a862	-13.04583	-70.34444			400.0				2004-10-15	15	10	2004	3156215	3156215	PRESERVED_SPECIMEN	MOL	Tropicos	2737173	4132	P. Maas & H. Maas (WAG)	2008-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Luis Valenzuela G.;E. Suclli;V. Chama;J. Latorre			2025-01-25T18:14:26.667Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,,,,,,
"1259494786	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:2204489	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Dist. Echarate", Socorro," Bosque Primario Intervenido	Cusco	PRESENT	6	90fd6680-349f-11d8-aa2d-b8a03c50a862	-12.816667	-72.566667			1757.0				2003-09-26	26	9	2003	3156215	3156215	PRESERVED_SPECIMEN	USM	Tropicos	2204489	2017	N.A. Murray (OWU)	2021-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Gloria Calatayud;E. Suclli;Jim FarfÃ¡n;L. CÃ¡rdenas;Yesenia Vizcardo			2025-01-25T18:14:20.184Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION",,,,,,,,
"1258669494	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:1441787	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Guatteria ponderosa Rusby	Guatteria ponderosa Rusby	Rusby	BO	Apolo		PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862					1463.04				1902-09-11	11	9	1902	3156217	3156215	PRESERVED_SPECIMEN	NY	Tropicos	1441787	1479	H. H. Rusby	1910-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Robert S. Williams	HOLOTYPE		2025-01-25T18:16:04.088Z		TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1257753837	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:100406156	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Dist. PalcazÃº. Comunidad Nativa Alto Lagarto - Reserva Comunal Yanesha.	Pasco	PRESENT	5	90fd6680-349f-11d8-aa2d-b8a03c50a862	-10.151944	-75.392222			584.0				2009-09-30	30	9	2009	3156215	3156215	PRESERVED_SPECIMEN	USM	Tropicos	100406156	7026	Paul Maas (L)	2013-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	RocÃ­o Rojas;G. Ortiz			2025-01-25T18:14:46.085Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION",,,,,,,,,,
"1228582170	90c853e6-56bd-480b-8e8f-6285c3f8d42b	28ab4f0f-1090-4e54-9ee8-bf5b5721872c	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby		PE	Madre de Dios	Madre de Dios	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	-11.849152	-70.639074	230928.0						1979-10-08	8	10	1979	3156215	3156215	PRESERVED_SPECIMEN	F	Botany	V0543173F	7122	D. M. Johnson	2004-01-01T00:00:00	CC0_1_0	The Field Museum of Natural History	R. B. Foster			2024-01-25T10:59:49.212Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY",,,,,,,,,,
"1228402686	90c853e6-56bd-480b-8e8f-6285c3f8d42b	f3a4bedb-78f4-4abc-9c84-8f354b617c50	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby		PE	HuÃ¡nuco	HuÃ¡nuco	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	-9.5	-75.8333							1982-10-17	17	10	1982	3156215	3156215	PRESERVED_SPECIMEN	F	Botany	V0543185F	9223	D. M. Johnson	2004-01-01T00:00:00	CC0_1_0	The Field Museum of Natural History	R. B. Foster			2024-01-25T10:59:55.914Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY",,,,,,,,,,
"1228178128	90c853e6-56bd-480b-8e8f-6285c3f8d42b	eca1fde5-90c2-46bd-991b-5ed97fa819bd	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby		PE	Madre de Dios	Madre de Dios	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	-11.849152	-70.639074	230928.0						1979-09-01	1	9	1979	3156215	3156215	PRESERVED_SPECIMEN	F	Botany	V0543179F	6951	D. M. Johnson	2004-01-01T00:00:00	CC0_1_0	The Field Museum of Natural History	R. B. Foster			2024-01-25T11:00:13.233Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY",,,,,,,,,,
"1055933914	7e380070-f762-11e1-a439-00145eb45e9a	1a76bfbd-9ce4-4479-8eaa-428016662628	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	BO			PRESENT		19456090-b49a-11d8-abeb-b8a03c50a862	-16.714611	-64.670931	1378.0						1902-09-11	11	9	1902	3156215	3156215	PRESERVED_SPECIMEN	NHMUK	BOT	BM000553991	1749			CC0_1_0		Robert Statham Williams	ISOTYPE		2025-01-18T06:06:08.678Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,,,,,,,
"1042712430	3cc6171e-8c52-4f65-ad7a-32c74e395f29	urn:catalog:inpa:herbarium:245968	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby		BR	Fazenda Nova Olinda.", Bacia do Rio Purus, Fazenda Nova Olinda, Carreador dos Palmares," ca. 8 km da sede.	Acre	PRESENT		c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b	-10.1	-69.2			0.0	0.0			1993-10-21	21	10	1993	3156215	3156215	PRESERVED_SPECIMEN	Instituto Nacional de Pesquisas da AmazÃ´nia (INPA)	ColeÃ§Ã£o BotÃ¢nica"," Instituto Nacional de Pesquisas da AmazÃ´nia (INPA)	231349	572	""""""Maas", P.J.M.; Chatrou," L.W.""""""	1996-01-01T00:00:00	CC0_1_0	Instituto Nacional de Pesquisas da AmazÃ´nia (INPA)	Mike Hopkins			2024-10-07T09:08:21.359Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE",,,
